date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,v_tat,c_tat,canceled_rides_by_customer,canceled_rides_by_driver,incomplete_rides,incomplete_rides_reason,booking_value,payment_method,ride_distance,driver_ratings,customer_rating,vehicle_images,unnamed:_20
2024-07-08 16:57:00,16:57:00,CNR1874926517,Success,CID425133,Bike,Koramangala,Electronic City,42.0,85.0,,,No,,236,Cash,26,3.7,4.9,#NAME?,
2024-07-28 19:42:00,19:42:00,CNR3588435791,Driver Not Found,CID640198,Auto,Whitefield,Malleshwaram,,,,,,,751,,0,,,#NAME?,
2024-07-19 22:35:00,22:35:00,CNR6139659832,Success,CID996415,Prime Sedan,Rt Nagar,Peenya,273.0,125.0,,,No,,416,Upi,9,3.9,3.3,#NAME?,
2024-07-26 16:37:00,16:37:00,CNR2718253920,Success,CID549923,Ebike,Hosur Road,Frazer Town,161.0,60.0,,,No,,416,Cash,42,3.7,4.6,#NAME?,
2024-07-28 16:34:00,16:34:00,CNR3829501096,Canceled By Customer,CID604474,Prime Sedan,Devanahalli,Padmanabhanagar,,,Change of plans,,,,865,,0,,,#NAME?,
2024-07-08 07:35:00,7:35:00,CNR8151088175,Canceled By Driver,CID906367,Ebike,Mysore Road,Cox Town,,,,Personal & Car related issue,,,220,,0,,,#NAME?,
2024-07-25 18:02:00,18:02:00,CNR2510555900,Success,CID684528,Prime Plus,Frazer Town,Malleshwaram,77.0,85.0,,,No,,975,Upi,2,4.9,3.8,#NAME?,
2024-07-20 01:54:00,1:54:00,CNR1957059848,Canceled By Driver,CID244273,Auto,Shivajinagar,Chickpet,,,,Customer was coughing/sick,,,352,,0,,,#NAME?,
2024-07-30 18:00:00,18:00:00,CNR3395446674,Success,CID828780,Mini,Sarjapur Road,Kengeri,70.0,70.0,,,No,,228,Upi,30,5.0,4.7,#NAME?,
2024-07-24 11:54:00,11:54:00,CNR1267572346,Success,CID872108,Ebike,Banashankari,Rt Nagar,308.0,50.0,,,Yes,Other Issue,400,Upi,31,3.5,4.9,#NAME?,
2024-07-14 07:06:00,7:06:00,CNR7686071361,Success,CID450739,Ebike,Ramamurthy Nagar,Kadugodi,308.0,65.0,,,No,,773,Cash,6,4.0,3.3,#NAME?,
2024-07-06 10:08:00,10:08:00,CNR9226393759,Canceled By Driver,CID448016,Prime Sedan,Basavanagudi,Btm Layout,,,,Personal & Car related issue,,,943,,0,,,#NAME?,
2024-07-27 00:25:00,0:25:00,CNR3968834178,Driver Not Found,CID628244,Mini,Yelahanka,Indiranagar,,,,,,,428,,0,,,#NAME?,
2024-07-28 21:20:00,21:20:00,CNR7185041413,Driver Not Found,CID583235,Prime Sedan,Shivajinagar,Varthur,,,,,,,269,,0,,,#NAME?,
2024-07-05 21:31:00,21:31:00,CNR9404161396,Canceled By Customer,CID211022,Prime Plus,Sahakar Nagar,Nagarbhavi,,,Driver is not moving towards pickup location,,,,130,,0,,,#NAME?,
2024-07-29 07:44:00,7:44:00,CNR5145996802,Success,CID413392,Ebike,Ramamurthy Nagar,Kr Puram,280.0,115.0,,,No,,901,Cash,43,3.1,4.2,#NAME?,
2024-07-23 05:45:00,5:45:00,CNR2076331691,Success,CID234500,Ebike,Kr Puram,Langford Town,98.0,35.0,,,No,,165,Cash,14,4.0,3.3,#NAME?,
2024-07-30 17:55:00,17:55:00,CNR3717366408,Success,CID257218,Auto,Btm Layout,Kengeri,217.0,115.0,,,No,,645,Upi,9,3.4,3.1,#NAME?,
2024-07-02 04:18:00,4:18:00,CNR3358440210,Success,CID327927,Ebike,Ramamurthy Nagar,Rajarajeshwari Nagar,49.0,40.0,,,No,,2379,Cash,16,3.9,4.8,#NAME?,
2024-07-22 03:00:00,3:00:00,CNR9719235595,Driver Not Found,CID488142,Prime Suv,Kengeri,Padmanabhanagar,,,,,,,229,,0,,,#NAME?,
2024-07-29 12:13:00,12:13:00,CNR6504527145,Driver Not Found,CID967235,Prime Plus,Bellandur,Mysore Road,,,,,,,131,,0,,,#NAME?,
2024-07-22 05:31:00,5:31:00,CNR6170095340,Canceled By Customer,CID703117,Mini,Chamarajpet,Malleshwaram,,,AC is Not working,,,,298,,0,,,#NAME?,
2024-07-16 04:01:00,4:01:00,CNR9040256112,Success,CID398210,Auto,Whitefield,Koramangala,238.0,125.0,,,No,,687,Upi,3,3.8,3.1,#NAME?,
2024-07-14 09:01:00,9:01:00,CNR7055404543,Canceled By Customer,CID275116,Ebike,Hsr Layout,Mysore Road,,,Change of plans,,,,655,,0,,,#NAME?,
2024-07-10 20:10:00,20:10:00,CNR4720528546,Success,CID385929,Ebike,Padmanabhanagar,Hennur,161.0,35.0,,,No,,331,Upi,45,4.2,3.2,#NAME?,
2024-07-12 20:20:00,20:20:00,CNR5128133901,Success,CID124344,Prime Plus,Indiranagar,Marathahalli,189.0,140.0,,,No,,160,Cash,35,4.3,3.0,#NAME?,
2024-07-06 04:47:00,4:47:00,CNR4329846503,Success,CID187639,Auto,Varthur,Jayanagar,189.0,90.0,,,No,,671,Upi,7,3.3,3.6,#NAME?,
2024-07-22 17:03:00,17:03:00,CNR2820104363,Success,CID448413,Prime Sedan,Bellandur,Koramangala,203.0,50.0,,,No,,877,Cash,42,4.8,4.9,#NAME?,
2024-07-11 10:15:00,10:15:00,CNR8120267984,Success,CID320367,Prime Plus,Hulimavu,Vijayanagar,252.0,130.0,,,No,,524,Debit Card,34,4.4,4.6,#NAME?,
2024-07-03 05:20:00,5:20:00,CNR6886878963,Success,CID467826,Mini,Rt Nagar,Frazer Town,224.0,60.0,,,No,,496,Cash,43,4.0,4.4,#NAME?,
2024-07-30 23:09:00,23:09:00,CNR8864077337,Success,CID734439,Auto,Btm Layout,Langford Town,126.0,25.0,,,No,,842,Upi,3,4.4,3.8,#NAME?,
2024-07-09 09:59:00,9:59:00,CNR6732976155,Success,CID518770,Bike,Vijayanagar,Vijayanagar,196.0,105.0,,,No,,254,Upi,19,3.4,3.9,#NAME?,
2024-07-07 15:18:00,15:18:00,CNR2998341877,Canceled By Driver,CID455392,Bike,Yeshwanthpur,Shantinagar,,,,Personal & Car related issue,,,404,,0,,,#NAME?,
2024-07-11 20:39:00,20:39:00,CNR5536449864,Success,CID367391,Bike,Chickpet,Kammanahalli,266.0,60.0,,,No,,414,Cash,15,3.7,3.7,#NAME?,
2024-07-04 08:11:00,8:11:00,CNR3240622342,Canceled By Customer,CID409504,Auto,Banashankari,Hebbal,,,Driver is not moving towards pickup location,,,,378,,0,,,#NAME?,
2024-07-13 18:26:00,18:26:00,CNR1062745632,Success,CID826953,Prime Plus,Jp Nagar,Ulsoor,126.0,125.0,,,No,,289,Cash,44,4.0,3.1,#NAME?,
2024-07-29 04:45:00,4:45:00,CNR9853586627,Canceled By Driver,CID146525,Prime Sedan,Nagarbhavi,Chamarajpet,,,,Customer related issue,,,493,,0,,,#NAME?,
2024-07-28 22:09:00,22:09:00,CNR9669845028,Driver Not Found,CID391409,Mini,Jayanagar,Btm Layout,,,,,,,120,,0,,,#NAME?,
2024-07-30 17:03:00,17:03:00,CNR7251977817,Canceled By Driver,CID384996,Auto,Yelahanka,Basavanagudi,,,,Personal & Car related issue,,,176,,0,,,#NAME?,
2024-07-14 16:47:00,16:47:00,CNR9241186044,Success,CID227002,Prime Plus,Jayanagar,Kadugodi,196.0,135.0,,,Yes,Customer Demand,465,Cash,33,3.1,4.8,#NAME?,
2024-07-11 19:49:00,19:49:00,CNR2306141265,Success,CID647471,Auto,Majestic,Hsr Layout,175.0,85.0,,,No,,175,Cash,6,3.5,4.5,#NAME?,
2024-07-12 04:50:00,4:50:00,CNR8814888424,Canceled By Customer,CID262351,Prime Suv,Electronic City,Varthur,,,Driver is not moving towards pickup location,,,,118,,0,,,#NAME?,
2024-07-25 19:44:00,19:44:00,CNR9115658446,Success,CID954063,Bike,Magadi Road,Rt Nagar,238.0,135.0,,,No,,116,Cash,42,3.0,4.8,#NAME?,
2024-07-11 18:34:00,18:34:00,CNR9536377772,Canceled By Driver,CID135587,Prime Suv,Chamarajpet,Koramangala,,,,Customer related issue,,,135,,0,,,#NAME?,
2024-07-15 06:18:00,6:18:00,CNR2059335643,Success,CID369568,Prime Sedan,Kengeri,Mg Road,287.0,80.0,,,No,,308,Upi,10,3.8,4.9,#NAME?,
2024-07-19 18:55:00,18:55:00,CNR2971424591,Canceled By Customer,CID755720,Auto,Kengeri,Jayanagar,,,AC is Not working,,,,948,,0,,,#NAME?,
2024-07-30 12:45:00,12:45:00,CNR5005011849,Success,CID244061,Ebike,Sarjapur Road,Mysore Road,301.0,80.0,,,No,,1362,Cash,47,3.7,3.1,#NAME?,
2024-07-17 15:41:00,15:41:00,CNR8842400080,Success,CID519899,Bike,Mg Road,Hulimavu,147.0,35.0,,,Yes,Vehicle Breakdown,261,Cash,19,4.4,4.7,#NAME?,
2024-07-04 15:02:00,15:02:00,CNR2801883483,Canceled By Driver,CID642521,Bike,Marathahalli,Majestic,,,,Personal & Car related issue,,,310,,0,,,#NAME?,
2024-07-10 11:56:00,11:56:00,CNR8595318828,Success,CID689227,Bike,Majestic,Sarjapur Road,217.0,145.0,,,Yes,Vehicle Breakdown,340,Upi,1,3.7,3.3,#NAME?,
2024-07-22 23:39:00,23:39:00,CNR6740554979,Canceled By Driver,CID812738,Ebike,Chamarajpet,Malleshwaram,,,,More than permitted people in there,,,378,,0,,,#NAME?,
2024-07-01 00:35:00,0:35:00,CNR3392851231,Success,CID907188,Prime Suv,Bannerghatta Road,Indiranagar,210.0,85.0,,,No,,237,Cash,22,4.6,3.9,#NAME?,
2024-07-28 13:05:00,13:05:00,CNR1157651333,Success,CID598412,Auto,Malleshwaram,Devanahalli,210.0,35.0,,,No,,176,Cash,10,3.0,4.5,#NAME?,
2024-07-18 07:32:00,7:32:00,CNR1063105961,Success,CID250417,Bike,Kengeri,Btm Layout,308.0,135.0,,,No,,2529,Cash,17,3.7,3.4,#NAME?,
2024-07-16 10:49:00,10:49:00,CNR1683244527,Success,CID737325,Ebike,Sarjapur Road,Hsr Layout,301.0,25.0,,,No,,415,Upi,17,3.6,3.8,#NAME?,
2024-07-23 21:02:00,21:02:00,CNR7501799257,Success,CID667436,Prime Plus,Koramangala,Koramangala,119.0,135.0,,,No,,439,Upi,3,3.8,4.7,#NAME?,
2024-07-10 10:22:00,10:22:00,CNR2779677468,Driver Not Found,CID205115,Prime Sedan,Hosur Road,Yeshwanthpur,,,,,,,2536,,0,,,#NAME?,
2024-07-02 07:42:00,7:42:00,CNR9374491196,Success,CID578002,Ebike,Sahakar Nagar,Ulsoor,196.0,140.0,,,Yes,Customer Demand,240,Cash,14,3.6,3.9,#NAME?,
2024-07-19 17:04:00,17:04:00,CNR7657871087,Success,CID914135,Auto,Langford Town,Hosur Road,49.0,65.0,,,No,,815,Cash,8,4.4,4.5,#NAME?,
2024-07-03 08:48:00,8:48:00,CNR8521640267,Success,CID319842,Bike,Chickpet,Marathahalli,168.0,95.0,,,No,,769,Cash,49,3.3,3.4,#NAME?,
2024-07-17 09:35:00,9:35:00,CNR3338987261,Canceled By Customer,CID834182,Ebike,Indiranagar,Jp Nagar,,,Wrong Address,,,,365,,0,,,#NAME?,
2024-07-26 02:03:00,2:03:00,CNR1597820282,Success,CID857878,Prime Sedan,Nagarbhavi,Sahakar Nagar,105.0,65.0,,,No,,995,Cash,36,4.0,3.7,#NAME?,
2024-07-14 15:08:00,15:08:00,CNR7300771305,Canceled By Driver,CID366770,Prime Sedan,Yelahanka,Electronic City,,,,Customer was coughing/sick,,,455,,0,,,#NAME?,
2024-07-27 00:44:00,0:44:00,CNR5086093347,Success,CID120408,Prime Plus,Tumkur Road,Sarjapur Road,63.0,130.0,,,No,,354,Upi,49,4.3,4.1,#NAME?,
2024-07-08 17:24:00,17:24:00,CNR2405659063,Success,CID836718,Prime Suv,Hulimavu,Indiranagar,238.0,45.0,,,No,,253,Cash,44,3.6,4.5,#NAME?,
2024-07-25 20:36:00,20:36:00,CNR5420241523,Canceled By Driver,CID584698,Prime Sedan,Koramangala,Shivajinagar,,,,Customer was coughing/sick,,,461,,0,,,#NAME?,
2024-07-24 12:26:00,12:26:00,CNR5296001121,Success,CID835021,Mini,Chickpet,Hosur Road,308.0,130.0,,,No,,474,Upi,34,3.5,4.7,#NAME?,
2024-07-10 07:31:00,7:31:00,CNR8092395558,Success,CID547390,Prime Plus,Richmond Town,Bannerghatta Road,231.0,90.0,,,No,,367,Upi,19,4.0,4.9,#NAME?,
2024-07-13 02:35:00,2:35:00,CNR2277488276,Canceled By Customer,CID480727,Ebike,Hennur,Sahakar Nagar,,,Wrong Address,,,,222,,0,,,#NAME?,
2024-07-11 16:17:00,16:17:00,CNR4903580567,Success,CID815682,Prime Suv,Mysore Road,Hsr Layout,147.0,45.0,,,No,,380,Upi,3,3.6,4.9,#NAME?,
2024-07-25 21:22:00,21:22:00,CNR3025157297,Canceled By Driver,CID394894,Prime Suv,Mysore Road,Indiranagar,,,,Customer related issue,,,181,,0,,,#NAME?,
2024-07-10 07:11:00,7:11:00,CNR1183396471,Success,CID198936,Mini,Basavanagudi,Marathahalli,224.0,115.0,,,No,,152,Cash,31,4.6,3.8,#NAME?,
2024-07-11 08:09:00,8:09:00,CNR5590749566,Success,CID812616,Prime Plus,Malleshwaram,Vijayanagar,91.0,40.0,,,No,,547,Cash,4,4.6,4.3,#NAME?,
2024-07-17 19:31:00,19:31:00,CNR5300929613,Canceled By Driver,CID124400,Auto,Hulimavu,Vijayanagar,,,,Customer related issue,,,459,,0,,,#NAME?,
2024-07-23 08:57:00,8:57:00,CNR9748415666,Success,CID407213,Prime Sedan,Tumkur Road,Sahakar Nagar,84.0,145.0,,,No,,153,Cash,5,4.1,3.5,#NAME?,
2024-07-16 03:22:00,3:22:00,CNR1725276992,Driver Not Found,CID234920,Auto,Basavanagudi,Koramangala,,,,,,,943,,0,,,#NAME?,
2024-07-02 09:57:00,9:57:00,CNR2482996042,Success,CID885443,Prime Suv,Ramamurthy Nagar,Yeshwanthpur,35.0,110.0,,,Yes,Vehicle Breakdown,205,Cash,40,3.2,3.6,#NAME?,
2024-07-09 23:52:00,23:52:00,CNR8415916654,Canceled By Driver,CID819251,Ebike,Hosur Road,Devanahalli,,,,Personal & Car related issue,,,321,,0,,,#NAME?,
2024-07-26 10:51:00,10:51:00,CNR1052418862,Success,CID885421,Bike,Hennur,Nagarbhavi,168.0,70.0,,,No,,294,Cash,31,3.2,3.8,#NAME?,
2024-07-23 06:19:00,6:19:00,CNR4931383088,Success,CID140735,Prime Suv,Yelahanka,Frazer Town,161.0,125.0,,,No,,113,Upi,34,4.0,3.8,#NAME?,
2024-07-10 05:20:00,5:20:00,CNR6591815679,Canceled By Driver,CID964514,Prime Sedan,Rajarajeshwari Nagar,Jayanagar,,,,Customer related issue,,,946,,0,,,#NAME?,
2024-07-30 06:41:00,6:41:00,CNR6500981968,Canceled By Driver,CID589634,Ebike,Sarjapur Road,Hennur,,,,Customer related issue,,,160,,0,,,#NAME?,
2024-07-09 04:59:00,4:59:00,CNR8507485506,Success,CID778771,Mini,Yeshwanthpur,Mysore Road,182.0,75.0,,,No,,661,Cash,9,3.6,3.4,#NAME?,
2024-07-09 20:33:00,20:33:00,CNR1287678437,Success,CID336043,Mini,Shivajinagar,Majestic,273.0,70.0,,,No,,625,Cash,13,4.6,4.3,#NAME?,
2024-07-03 15:05:00,15:05:00,CNR4153621385,Success,CID218615,Bike,Basavanagudi,Frazer Town,182.0,80.0,,,No,,300,Upi,1,3.2,4.5,#NAME?,
2024-07-28 04:07:00,4:07:00,CNR2587658469,Canceled By Driver,CID212521,Prime Suv,Ramamurthy Nagar,Cox Town,,,,Customer was coughing/sick,,,216,,0,,,#NAME?,
2024-07-29 02:29:00,2:29:00,CNR8986223970,Success,CID483790,Mini,Hsr Layout,Majestic,147.0,130.0,,,No,,870,Upi,39,3.5,4.8,#NAME?,
2024-07-04 07:30:00,7:30:00,CNR6132333783,Canceled By Customer,CID897717,Mini,Rajajinagar,Btm Layout,,,AC is Not working,,,,407,,0,,,#NAME?,
2024-07-14 06:32:00,6:32:00,CNR5153024085,Success,CID409099,Auto,Yeshwanthpur,Rajarajeshwari Nagar,210.0,45.0,,,No,,249,Cash,8,3.0,3.1,#NAME?,
2024-07-25 16:51:00,16:51:00,CNR5248536358,Success,CID371554,Ebike,Rt Nagar,Electronic City,287.0,75.0,,,No,,126,Upi,38,3.7,4.5,#NAME?,
2024-07-18 22:58:00,22:58:00,CNR7837556997,Canceled By Driver,CID623297,Bike,Kr Puram,Hebbal,,,,Customer related issue,,,203,,0,,,#NAME?,
2024-07-16 12:44:00,12:44:00,CNR4305880487,Success,CID571350,Bike,Hulimavu,Bellandur,119.0,130.0,,,No,,420,Upi,48,4.6,3.8,#NAME?,
2024-07-02 18:37:00,18:37:00,CNR8667584551,Success,CID161691,Auto,Peenya,Hulimavu,70.0,120.0,,,No,,507,Credit Card,4,4.1,3.8,#NAME?,
2024-07-03 02:57:00,2:57:00,CNR4973860154,Success,CID154177,Bike,Chickpet,Varthur,42.0,55.0,,,No,,297,Cash,30,4.9,3.9,#NAME?,
2024-07-11 13:14:00,13:14:00,CNR3215797107,Success,CID627908,Prime Plus,Tumkur Road,Indiranagar,210.0,105.0,,,No,,966,Cash,25,3.3,3.3,#NAME?,
2024-07-19 22:24:00,22:24:00,CNR3580612502,Driver Not Found,CID458947,Prime Plus,Cox Town,Rajajinagar,,,,,,,421,,0,,,#NAME?,
2024-07-28 08:20:00,8:20:00,CNR7152379310,Success,CID818273,Ebike,Hulimavu,Hebbal,91.0,45.0,,,No,,220,Upi,24,4.1,4.1,#NAME?,
2024-07-12 10:43:00,10:43:00,CNR3952048459,Success,CID345057,Prime Suv,Electronic City,Mysore Road,189.0,110.0,,,No,,297,Upi,26,3.6,3.3,#NAME?,
2024-07-28 07:52:00,7:52:00,CNR5549546413,Canceled By Driver,CID583705,Prime Plus,Bellandur,Jayanagar,,,,Personal & Car related issue,,,290,,0,,,#NAME?,
2024-07-13 22:48:00,22:48:00,CNR5390528221,Success,CID576240,Bike,Yeshwanthpur,Ramamurthy Nagar,294.0,75.0,,,No,,816,Upi,26,4.7,3.7,#NAME?,
2024-07-20 07:24:00,7:24:00,CNR9420691804,Driver Not Found,CID101197,Auto,Devanahalli,Vijayanagar,,,,,,,211,,0,,,#NAME?,
2024-07-25 01:26:00,1:26:00,CNR2391106466,Success,CID762865,Auto,Sahakar Nagar,Yeshwanthpur,217.0,70.0,,,No,,275,Cash,15,3.3,3.0,#NAME?,
2024-07-25 19:01:00,19:01:00,CNR1136069120,Driver Not Found,CID715223,Auto,Langford Town,Cox Town,,,,,,,486,,0,,,#NAME?,
2024-07-07 00:58:00,0:58:00,CNR4100767524,Canceled By Driver,CID332476,Prime Plus,Marathahalli,Btm Layout,,,,Customer related issue,,,284,,0,,,#NAME?,
2024-07-01 04:48:00,4:48:00,CNR2340544308,Success,CID852551,Prime Suv,Kadugodi,Padmanabhanagar,49.0,95.0,,,No,,175,Cash,9,3.3,3.5,#NAME?,
2024-07-25 14:50:00,14:50:00,CNR4740708556,Canceled By Driver,CID587840,Prime Suv,Richmond Town,Koramangala,,,,Customer related issue,,,217,,0,,,#NAME?,
2024-07-14 21:43:00,21:43:00,CNR7823303390,Success,CID555424,Auto,Yeshwanthpur,Hebbal,238.0,105.0,,,No,,430,Upi,8,4.8,3.7,#NAME?,
2024-07-15 04:23:00,4:23:00,CNR4006717148,Success,CID841569,Bike,Hosur Road,Chamarajpet,126.0,105.0,,,No,,136,Cash,47,3.3,3.9,#NAME?,
2024-07-16 06:44:00,6:44:00,CNR5178780027,Success,CID716129,Prime Sedan,Tumkur Road,Btm Layout,56.0,45.0,,,No,,472,Cash,47,4.8,4.7,#NAME?,
2024-07-13 22:37:00,22:37:00,CNR3378198145,Canceled By Customer,CID945493,Bike,Hebbal,Ulsoor,,,Change of plans,,,,464,,0,,,#NAME?,
2024-07-02 22:24:00,22:24:00,CNR9347787730,Success,CID171998,Bike,Kengeri,Richmond Town,91.0,25.0,,,No,,139,Credit Card,46,3.9,5.0,#NAME?,
2024-07-26 12:01:00,12:01:00,CNR9180488038,Success,CID254049,Auto,Frazer Town,Jayanagar,238.0,40.0,,,No,,187,Upi,1,4.8,4.7,#NAME?,
2024-07-27 02:04:00,2:04:00,CNR8653174607,Canceled By Driver,CID677687,Mini,Hosur Road,Basavanagudi,,,,More than permitted people in there,,,104,,0,,,#NAME?,
2024-07-14 22:59:00,22:59:00,CNR7833708355,Canceled By Driver,CID964864,Bike,Hennur,Hsr Layout,,,,Customer related issue,,,301,,0,,,#NAME?,
2024-07-09 20:00:00,20:00:00,CNR9102605880,Success,CID523868,Ebike,Btm Layout,Kr Puram,154.0,140.0,,,No,,464,Debit Card,45,3.6,3.3,#NAME?,
2024-07-12 15:24:00,15:24:00,CNR9390947863,Driver Not Found,CID208050,Ebike,Majestic,Cox Town,,,,,,,103,,0,,,#NAME?,
2024-07-14 04:02:00,4:02:00,CNR5197375258,Success,CID353931,Mini,Tumkur Road,Mg Road,154.0,145.0,,,No,,666,Cash,34,4.2,3.8,#NAME?,
2024-07-09 04:30:00,4:30:00,CNR3386584446,Success,CID459207,Auto,Cox Town,Rajarajeshwari Nagar,294.0,80.0,,,No,,196,Cash,19,4.4,3.7,#NAME?,
2024-07-29 15:15:00,15:15:00,CNR6388601712,Canceled By Driver,CID199876,Auto,Rajarajeshwari Nagar,Sarjapur Road,,,,More than permitted people in there,,,247,,0,,,#NAME?,
2024-07-04 07:18:00,7:18:00,CNR4544909345,Success,CID195846,Ebike,Chamarajpet,Shivajinagar,140.0,40.0,,,No,,850,Cash,19,4.8,3.3,#NAME?,
2024-07-25 00:32:00,0:32:00,CNR8243631690,Success,CID456518,Prime Plus,Sahakar Nagar,Richmond Town,259.0,35.0,,,No,,808,Cash,44,3.3,4.0,#NAME?,
2024-07-27 10:38:00,10:38:00,CNR5913321332,Canceled By Driver,CID710476,Auto,Yeshwanthpur,Ulsoor,,,,More than permitted people in there,,,100,,0,,,#NAME?,
2024-07-13 02:10:00,2:10:00,CNR2566668460,Success,CID883099,Prime Sedan,Hsr Layout,Jp Nagar,231.0,115.0,,,No,,259,Cash,14,3.5,3.3,#NAME?,
2024-07-03 23:40:00,23:40:00,CNR3605063846,Success,CID862851,Prime Plus,Devanahalli,Yelahanka,35.0,120.0,,,No,,232,Cash,43,3.3,3.6,#NAME?,
2024-07-24 06:03:00,6:03:00,CNR5404658265,Success,CID600676,Auto,Kadugodi,Kammanahalli,259.0,80.0,,,No,,329,Cash,16,4.4,3.4,#NAME?,
2024-07-15 16:08:00,16:08:00,CNR3389750581,Success,CID409858,Ebike,Majestic,Padmanabhanagar,49.0,70.0,,,Yes,Other Issue,484,Cash,38,3.9,4.0,#NAME?,
2024-07-26 14:15:00,14:15:00,CNR4533890682,Success,CID323675,Ebike,Ulsoor,Sahakar Nagar,308.0,100.0,,,No,,232,Upi,37,4.7,4.5,#NAME?,
2024-07-18 23:51:00,23:51:00,CNR3505011274,Canceled By Customer,CID184020,Bike,Tumkur Road,Chamarajpet,,,Driver is not moving towards pickup location,,,,374,,0,,,#NAME?,
2024-07-09 19:28:00,19:28:00,CNR1755186441,Canceled By Driver,CID105223,Mini,Hulimavu,Bellandur,,,,Customer was coughing/sick,,,298,,0,,,#NAME?,
2024-07-22 03:20:00,3:20:00,CNR7947206920,Success,CID366600,Prime Plus,Devanahalli,Malleshwaram,252.0,125.0,,,No,,387,Cash,36,3.6,3.6,#NAME?,
2024-07-11 01:30:00,1:30:00,CNR4085771445,Driver Not Found,CID270190,Ebike,Bannerghatta Road,Whitefield,,,,,,,167,,0,,,#NAME?,
2024-07-05 00:54:00,0:54:00,CNR9076399239,Canceled By Driver,CID543520,Bike,Sahakar Nagar,Magadi Road,,,,Personal & Car related issue,,,358,,0,,,#NAME?,
2024-07-18 19:21:00,19:21:00,CNR1932355861,Success,CID586139,Prime Sedan,Shantinagar,Shivajinagar,42.0,135.0,,,No,,905,Cash,21,3.9,4.7,#NAME?,
2024-07-02 16:39:00,16:39:00,CNR3850150497,Success,CID165144,Mini,Shivajinagar,Hsr Layout,294.0,80.0,,,No,,255,Upi,23,3.1,4.2,#NAME?,
2024-07-05 23:44:00,23:44:00,CNR3325664550,Driver Not Found,CID241276,Bike,Yelahanka,Nagarbhavi,,,,,,,276,,0,,,#NAME?,
2024-07-28 08:53:00,8:53:00,CNR2388929050,Success,CID836942,Auto,Whitefield,Padmanabhanagar,196.0,85.0,,,No,,1856,Cash,19,3.4,4.1,#NAME?,
2024-07-21 00:55:00,0:55:00,CNR7153281636,Success,CID297254,Ebike,Bannerghatta Road,Tumkur Road,154.0,110.0,,,No,,305,Cash,23,3.7,4.2,#NAME?,
2024-07-13 17:13:00,17:13:00,CNR5621469819,Canceled By Driver,CID548834,Bike,Devanahalli,Banashankari,,,,Customer was coughing/sick,,,236,,0,,,#NAME?,
2024-07-16 18:29:00,18:29:00,CNR5147085223,Success,CID245278,Auto,Hebbal,Rajajinagar,70.0,40.0,,,No,,459,Upi,19,3.9,4.4,#NAME?,
2024-07-28 21:45:00,21:45:00,CNR8114520527,Success,CID363868,Bike,Devanahalli,Varthur,203.0,90.0,,,No,,206,Upi,35,3.5,3.2,#NAME?,
2024-07-27 14:43:00,14:43:00,CNR9136370006,Success,CID380428,Auto,Electronic City,Whitefield,126.0,25.0,,,No,,923,Upi,18,3.2,4.0,#NAME?,
2024-07-29 22:15:00,22:15:00,CNR1628038114,Canceled By Driver,CID563014,Prime Suv,Kammanahalli,Hsr Layout,,,,Customer related issue,,,167,,0,,,#NAME?,
2024-07-19 01:03:00,1:03:00,CNR7038970126,Canceled By Driver,CID881254,Prime Suv,Ulsoor,Shivajinagar,,,,Personal & Car related issue,,,862,,0,,,#NAME?,
2024-07-16 22:10:00,22:10:00,CNR4724828712,Driver Not Found,CID552965,Prime Sedan,Magadi Road,Mysore Road,,,,,,,188,,0,,,#NAME?,
2024-07-20 18:04:00,18:04:00,CNR5076758837,Success,CID988751,Ebike,Sarjapur Road,Chickpet,98.0,60.0,,,No,,141,Cash,14,4.6,3.6,#NAME?,
2024-07-11 09:09:00,9:09:00,CNR4868694647,Canceled By Customer,CID246652,Prime Suv,Langford Town,Hosur Road,,,Driver is not moving towards pickup location,,,,447,,0,,,#NAME?,
2024-07-30 09:58:00,9:58:00,CNR4032240013,Success,CID957894,Prime Plus,Kr Puram,Devanahalli,210.0,95.0,,,No,,421,Upi,4,4.0,4.5,#NAME?,
2024-07-25 11:35:00,11:35:00,CNR1062429458,Driver Not Found,CID838030,Bike,Btm Layout,Hulimavu,,,,,,,479,,0,,,#NAME?,
2024-07-01 21:16:00,21:16:00,CNR5354505495,Success,CID203345,Bike,Kadugodi,Langford Town,287.0,45.0,,,No,,322,Upi,14,5.0,4.3,#NAME?,
2024-07-18 14:35:00,14:35:00,CNR7413987034,Canceled By Driver,CID260197,Auto,Padmanabhanagar,Padmanabhanagar,,,,More than permitted people in there,,,347,,0,,,#NAME?,
2024-07-09 15:20:00,15:20:00,CNR4168666173,Canceled By Customer,CID667200,Ebike,Jayanagar,Rajarajeshwari Nagar,,,Driver asked to cancel,,,,412,,0,,,#NAME?,
2024-07-03 23:08:00,23:08:00,CNR9815413494,Success,CID236427,Bike,Magadi Road,Mysore Road,266.0,95.0,,,No,,309,Cash,34,3.4,3.5,#NAME?,
2024-07-24 00:53:00,0:53:00,CNR1401487928,Success,CID501230,Bike,Ramamurthy Nagar,Jayanagar,294.0,140.0,,,No,,381,Upi,11,3.3,4.7,#NAME?,
